filename,raga,rmse,chroma_stft,spec_cent,spec_bw,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18
Ragam Tanam Pallavi.mp3.mp3_chunk251,Ṣanmukhapriya,0.034578495,0.34823626,1044.8875368758652,1328.4695478220963,-354.04657,123.591866,12.083651,8.586558,4.9736977,7.6354165,-1.5710341,-0.11548289,-4.769,-10.728722,-5.8681602,-0.68219966,-2.3538587,-2.9193275,-1.4533187,-3.8085868,-1.0375214,-0.19288553,1.6422864
Ragam Tanam Pallavi.mp3.mp3_chunk252,Ṣanmukhapriya,0.05245531,0.41559595,858.5952193585096,1212.7064149419025,-343.3496,139.26567,15.756058,14.652664,7.091221,14.596269,2.5053368,3.4936748,-3.4863722,-9.024293,-5.052503,0.1874983,-0.49695656,-0.8903531,0.88232553,-2.9466093,-0.2407464,-0.66039854,2.053594
Ragam Tanam Pallavi.mp3.mp3_chunk253,Ṣanmukhapriya,0.051250234,0.40962628,917.5505816458676,1267.3742449480994,-345.67798,134.87843,13.121815,15.867345,6.65443,14.657454,2.7250435,4.787466,-4.0866647,-10.301965,-5.2560296,2.0213087,1.1506728,-0.21850222,1.0270761,-2.782045,0.92501473,0.017882332,2.7809489
Ragam Tanam Pallavi.mp3.mp3_chunk254,Ṣanmukhapriya,0.03645105,0.40895513,1072.5661555930667,1363.583910866638,-370.85464,119.41766,12.622484,15.4291935,7.630689,10.013517,-1.0292886,1.4810088,-6.05086,-10.275308,-4.8357887,-0.0038964476,0.5655605,-0.25460055,-0.29999423,-2.9984274,0.121181615,0.7943495,3.9647043
Ragam Tanam Pallavi.mp3.mp3_chunk255,Ṣanmukhapriya,0.043510474,0.43865338,995.2055990939643,1305.2845168373956,-354.85815,119.7444,19.879025,15.9347105,9.762246,10.827399,0.50756687,0.068497755,-5.023628,-9.255115,-4.0476956,-0.29697707,0.122031525,-0.21763904,-0.4080595,-3.1328907,-1.7018417,0.6586935,3.0193934
Ragam Tanam Pallavi.mp3.mp3_chunk256,Ṣanmukhapriya,0.054752156,0.4481343,875.0119556650269,1228.1161863219593,-327.64963,136.54904,20.588665,14.592527,8.453164,12.998209,2.1587968,1.8902391,-3.4187624,-9.167229,-4.5573545,0.46963647,-0.7417586,-1.5292553,-0.3324478,-4.13164,-2.9416473,-0.49210936,1.4354212
Ragam Tanam Pallavi.mp3.mp3_chunk257,Ṣanmukhapriya,0.07821938,0.45160165,833.795192934185,1225.8461534150345,-295.32095,146.90045,14.823663,17.556612,7.135913,15.608662,3.8119504,5.4833603,-2.3512943,-8.193021,-4.410766,1.097744,-0.06941185,-1.6446042,-0.05740661,-4.6028605,-1.812511,-0.75527,0.66751975
Ragam Tanam Pallavi.mp3.mp3_chunk258,Ṣanmukhapriya,0.06655974,0.4062293,982.4325849296139,1322.0535344051036,-308.59695,136.12206,8.039324,13.266521,2.7500381,13.335501,1.2946405,4.4389143,-3.4312215,-10.197403,-5.033657,0.97091967,0.14721636,-0.93686765,-0.79430634,-3.937183,1.5054564,0.8141965,1.3427659
Ragam Tanam Pallavi.mp3.mp3_chunk259,Ṣanmukhapriya,0.03599738,0.39512384,1041.9215956982982,1392.068830362535,-350.93967,126.63134,9.995229,8.606223,2.0401611,13.895786,0.3208637,4.850751,-0.9419535,-10.303456,-4.0425982,3.835411,2.0017185,0.9464376,0.71571773,-1.3383886,4.544609,3.0509238,3.9872496
Ragam Tanam Pallavi.mp3.mp3_chunk260,Ṣanmukhapriya,0.05046807,0.4348113,937.7834946608159,1362.797432144821,-323.41293,139.57185,12.1683855,12.229426,2.6330688,19.263683,2.8625352,8.604645,1.7961252,-8.270302,-3.3089354,4.267499,3.4190881,1.1111667,1.4872487,-0.8152154,3.9730794,2.2020264,4.2098727
Ragam Tanam Pallavi.mp3.mp3_chunk261,Ṣanmukhapriya,0.071195595,0.4401615,897.901853635811,1316.7408883231774,-286.92975,153.31454,10.148971,12.353247,0.46236068,20.0349,1.8370739,8.902912,0.63128185,-9.108929,-4.2991285,1.6050618,1.356047,-0.31618094,-0.49675518,-3.7608228,1.5773786,0.22528198,3.3026576
Ragam Tanam Pallavi.mp3.mp3_chunk262,Ṣanmukhapriya,0.07582149,0.45354727,872.311524463084,1314.4962381012856,-272.289,157.26218,9.714276,12.56558,-1.1510155,21.990982,1.7087682,8.450569,0.4973949,-9.618565,-4.643942,2.4150834,2.0173826,0.61390907,-0.039588667,-4.394574,2.0667877,-0.5032031,3.1770399
Ragam Tanam Pallavi.mp3.mp3_chunk263,Ṣanmukhapriya,0.077626824,0.47245505,913.7929307369428,1356.993794695613,-260.2165,156.2417,6.246258,15.213244,-3.566813,22.449274,1.4289504,8.424168,0.59291697,-8.918482,-4.2130356,3.1802044,3.3634412,1.1149555,-0.26465264,-3.7292829,2.932285,-0.9284482,3.625766
Ragam Tanam Pallavi.mp3.mp3_chunk264,Ṣanmukhapriya,0.076861665,0.44975886,893.3413605169377,1316.696932824046,-270.65082,151.80763,8.558627,15.34043,-0.31750676,20.03839,1.9600167,7.664601,-0.4837993,-8.642238,-3.9981139,3.0749452,2.7187297,0.5169255,-0.7063062,-3.151388,3.0016031,-0.034444544,4.087665
Ragam Tanam Pallavi.mp3.mp3_chunk265,Ṣanmukhapriya,0.07418031,0.44559556,850.8438626897494,1263.2695930814484,-290.54578,146.45801,12.956195,16.77623,5.750434,18.945477,3.4318383,6.912897,-0.61579853,-9.042434,-3.8372917,3.337128,2.3198068,0.41718063,0.19361381,-2.4031386,2.5377247,1.061323,4.206001
Ragam Tanam Pallavi.mp3.mp3_chunk266,Ṣanmukhapriya,0.06963037,0.43423015,916.1588658113822,1289.2068569121238,-297.18024,140.80267,9.769041,17.622623,5.7715964,16.03105,3.2779121,6.2734365,-0.45872885,-8.996118,-4.100972,2.3786006,1.5304778,-0.9992188,-0.72777444,-2.7130218,0.58089286,-0.12141584,3.2715304
Ragam Tanam Pallavi.mp3.mp3_chunk267,Ṣanmukhapriya,0.06283077,0.40817547,963.0573905268068,1296.8637094297508,-308.0464,139.7479,6.5389695,17.806772,4.53468,14.171632,2.5366957,5.204334,-1.0154214,-8.38755,-5.265199,1.1073911,0.86808896,-2.0343733,-1.2761883,-3.757966,-0.7133699,-0.9093697,2.1341913
Ragam Tanam Pallavi.mp3.mp3_chunk268,Ṣanmukhapriya,0.06374516,0.4117534,817.0248859588575,1187.1524504536428,-316.33575,144.86363,14.263214,19.07779,8.878562,16.298655,6.150432,5.5422454,-0.5746463,-7.7668085,-5.6814675,-0.009337103,0.16300814,-1.8633497,-1.5655347,-4.87498,-2.2919014,-1.1461715,0.99059397
Ragam Tanam Pallavi.mp3.mp3_chunk269,Ṣanmukhapriya,0.07244008,0.41426554,807.3365013431261,1220.2517031178095,-294.91238,150.21031,12.601489,21.306156,5.276928,19.815405,5.7172112,6.455219,-0.5615927,-8.379608,-6.739348,-0.06209746,0.73784655,-2.247599,-1.3677799,-4.391999,-1.4558215,-2.1066234,0.8816363
Ragam Tanam Pallavi.mp3.mp3_chunk270,Ṣanmukhapriya,0.0781845,0.39027768,883.6231931085208,1299.8222382312285,-281.31622,150.28241,8.082572,21.599926,1.5673082,20.348473,3.479443,5.9063115,-0.34855682,-8.655945,-7.131629,0.22740924,1.5994163,-1.9480653,-1.1846808,-3.3014252,-0.16444619,-2.3006792,2.123677
Ragam Tanam Pallavi.mp3.mp3_chunk271,Ṣanmukhapriya,0.09075389,0.40880945,795.4590353649711,1226.8831094384159,-270.67773,154.29593,12.392346,21.41088,3.8199558,20.162214,4.198032,6.093114,-0.55915314,-8.200088,-6.4791846,0.6910136,1.1809875,-1.5460857,-0.9464229,-4.101189,-0.93828744,-2.0608816,2.7814782
Ragam Tanam Pallavi.mp3.mp3_chunk272,Ṣanmukhapriya,0.09923614,0.45699364,861.5637434145534,1256.4223819920348,-255.14613,154.06635,8.596037,20.756926,1.1315383,19.8282,3.2854908,6.376373,-1.3734611,-7.763327,-5.810321,1.4909414,1.3425617,-1.4500875,0.13092795,-4.310905,0.2309062,-0.830449,2.7396448
Ragam Tanam Pallavi.mp3.mp3_chunk273,Ṣanmukhapriya,0.06637684,0.45181808,921.558611855746,1320.3306086186374,-308.5447,135.62935,16.0517,14.937524,2.956518,15.936919,3.3852754,5.9050393,0.94833195,-7.711281,-4.5333376,2.560623,2.089368,0.36027858,0.5956015,-2.7406096,1.7028929,2.1125941,4.935117
Ragam Tanam Pallavi.mp3.mp3_chunk274,Ṣanmukhapriya,0.03608827,0.419141,968.3443699377759,1364.5505499278333,-356.58167,132.92015,18.866829,8.930845,2.0406997,12.961798,0.8160184,5.531448,0.5362118,-10.82613,-5.196898,1.7528597,1.2191985,0.2082358,-0.39726275,-3.0924532,0.59656495,1.7863641,6.013436
Ragam Tanam Pallavi.mp3.mp3_chunk275,Ṣanmukhapriya,0.0354412,0.38574868,1077.9655428196668,1431.302484467468,-339.40625,134.61502,11.657865,6.167209,-2.966007,11.662334,-1.6351808,5.023714,-2.085396,-12.250435,-6.813687,-0.17796434,-0.28042603,-2.7380455,-2.7954273,-5.056975,-2.0919545,-2.1204064,2.521049
Ragam Tanam Pallavi.mp3.mp3_chunk276,Ṣanmukhapriya,0.05494605,0.4040244,943.6400804223531,1334.0749777135907,-312.44946,145.01064,13.079455,10.5702715,-0.41968775,16.78121,1.9483668,5.9421597,-0.4658259,-10.240956,-6.5320044,0.19148646,-0.18620142,-3.6931212,-3.7356822,-5.7850504,-2.5068874,-2.905832,1.8426359
Ragam Tanam Pallavi.mp3.mp3_chunk277,Ṣanmukhapriya,0.066689774,0.45090255,763.1296928193049,1191.3494806260348,-308.21368,148.83928,24.341766,15.158381,7.366633,19.652098,7.0620894,5.8186297,0.35147497,-8.340873,-5.5180187,0.7690062,0.8435561,-1.9948337,-2.6361907,-4.672813,-1.731964,-1.2682822,2.5878985
Ragam Tanam Pallavi.mp3.mp3_chunk278,Ṣanmukhapriya,0.061187733,0.42576757,862.0282754769687,1286.3813859989668,-305.19397,144.27919,19.932962,12.572001,1.6470475,17.770973,4.4437923,4.58533,-0.84521276,-9.312774,-6.4374485,0.48450723,1.5374433,-2.1633177,-3.0895855,-4.3974147,-1.5619422,-1.8899962,2.7023046
Ragam Tanam Pallavi.mp3.mp3_chunk279,Ṣanmukhapriya,0.06063856,0.38820985,1005.9624972317446,1416.5358659931105,-284.02432,146.07423,8.44448,8.844222,-7.4622164,18.719633,-0.1464866,5.1213317,-1.0942498,-10.713152,-7.5303135,-0.07005891,1.5888761,-3.1158428,-4.1466484,-4.707963,-0.609113,-2.7086341,2.908445
Ragam Tanam Pallavi.mp3.mp3_chunk280,Ṣanmukhapriya,0.04516865,0.3918944,1033.8136745162249,1461.64697652263,-295.25357,144.1922,11.987471,10.223468,-5.3186264,17.909197,1.4279997,7.0689435,-0.24411228,-10.868114,-6.426008,-1.5350562,0.010713843,-4.1249676,-4.6675177,-4.638882,-1.5171611,-2.5112293,2.1822178
Ragam Tanam Pallavi.mp3.mp3_chunk281,Ṣanmukhapriya,0.060647078,0.42117056,899.0067517083506,1340.219744854653,-291.61798,150.9537,14.840185,16.394432,0.18100533,17.77842,5.5983567,8.673347,-0.10085259,-9.147375,-5.3599963,-1.8468403,0.06679363,-3.7492192,-4.244192,-4.631439,-2.0196407,-1.910266,2.16271
Ragam Tanam Pallavi.mp3.mp3_chunk282,Ṣanmukhapriya,0.08935796,0.46056315,766.7784800167087,1193.094814520777,-270.09158,159.89682,13.000925,22.980692,4.085674,19.731491,6.0429177,7.1638613,-0.8136502,-7.4529867,-5.420998,-0.3409027,1.4903206,-1.8866543,-2.7926178,-4.311033,-0.47354788,-1.5480329,3.5417411
Ragam Tanam Pallavi.mp3.mp3_chunk283,Ṣanmukhapriya,0.07945222,0.44583252,830.7791524880705,1239.1815634507122,-270.41757,156.0618,10.882643,22.743668,2.826,18.74426,5.024368,3.9122055,-1.7024298,-8.317194,-7.154356,-1.8140045,-0.1368958,-2.9435084,-3.1431725,-5.434233,-1.8683014,-2.6910095,2.6252532
Ragam Tanam Pallavi.mp3.mp3_chunk284,Ṣanmukhapriya,0.060857095,0.4385233,843.9919441231799,1260.9918273117967,-287.27652,154.4143,13.835119,17.917519,2.4569168,16.443205,6.975295,5.873435,0.15845954,-8.538326,-7.7153254,-3.2877576,-1.887568,-4.066936,-4.495324,-7.2861214,-3.560167,-2.6816237,0.5454867
Ragam Tanam Pallavi.mp3.mp3_chunk285,Ṣanmukhapriya,0.058857627,0.45207745,806.015497562219,1235.1034137844656,-287.6605,159.60783,15.345507,16.950354,2.7410676,16.905642,8.246724,8.714319,0.9728531,-7.812592,-6.4860773,-2.6047568,-1.3528694,-3.2411373,-4.3909335,-7.5262275,-3.358755,-2.1227205,1.1404018
Ragam Tanam Pallavi.mp3.mp3_chunk286,Ṣanmukhapriya,0.06262807,0.4506407,875.0888184823664,1283.8504709346164,-266.9002,159.38493,7.4054275,19.280626,0.48912582,18.84398,6.2660832,8.101921,-0.69032913,-7.7745805,-6.4960694,-2.179422,-0.059349366,-2.8670158,-3.2857628,-6.5828037,-1.9017773,-1.8954018,1.8338801
Ragam Tanam Pallavi.mp3.mp3_chunk287,Ṣanmukhapriya,0.06420121,0.44049913,922.3508198732824,1312.2234365032423,-266.1494,152.79579,5.520305,20.06064,1.4536891,17.970125,5.532888,7.194499,-0.22462848,-7.6522465,-6.6537905,-1.4820606,0.9491371,-2.8893929,-3.5001926,-5.3427854,-0.7507214,-1.828829,2.251011
Ragam Tanam Pallavi.mp3.mp3_chunk288,Ṣanmukhapriya,0.06848685,0.43284082,933.448414310957,1299.3494180174212,-275.17084,148.93625,6.4404516,18.319895,0.85538346,16.491,3.1750617,5.0173683,-0.17961088,-7.012567,-6.389529,-0.49580196,2.4737732,-1.8831042,-3.5685394,-4.646588,-0.584491,-1.911208,2.3551536
Ragam Tanam Pallavi.mp3.mp3_chunk289,Ṣanmukhapriya,0.0652062,0.43863684,979.7097312233922,1323.0080276824087,-274.50858,146.43434,6.9625688,14.89035,-0.5825713,13.8586235,-0.67032427,1.9298166,-1.6018424,-7.8903074,-6.164491,-1.1414405,1.5569093,-1.8882163,-3.9117272,-5.044294,-1.5587741,-2.8325675,0.55697274
Ragam Tanam Pallavi.mp3.mp3_chunk290,Ṣanmukhapriya,0.0697187,0.4304414,975.5693621010712,1329.3049741704954,-265.43622,148.38077,6.2161007,16.89678,-1.8117224,15.107345,-0.56187755,1.5492584,-1.6204233,-7.794378,-5.741075,-1.6010028,0.309949,-2.3812351,-4.057245,-5.354031,-1.9347351,-4.251446,-0.2775941
Ragam Tanam Pallavi.mp3.mp3_chunk291,Ṣanmukhapriya,0.07900009,0.40672493,893.5619746251216,1265.40969804411,-267.13565,150.44551,8.003363,18.376787,0.55380213,15.927543,2.70425,2.3954742,-1.0552588,-6.8353047,-6.513647,-2.382227,0.46820644,-2.483144,-4.2010584,-5.7350106,-3.0051723,-3.9916244,-0.15857711
Ragam Tanam Pallavi.mp3.mp3_chunk292,Ṣanmukhapriya,0.10631247,0.38455063,861.9769244901735,1239.6361308943117,-248.57068,153.71608,2.3643036,20.716965,4.8441133,17.108541,0.41103682,6.8536563,-3.66429,-6.286025,-4.867019,-3.6743286,-0.4058359,-4.032676,-4.089506,-6.953603,-1.7550921,-4.2234716,-1.2599432
Ragam Tanam Pallavi.mp3.mp3_chunk293,Ṣanmukhapriya,0.10372084,0.2995882,1081.2809041304379,1367.9835892910362,-236.38632,141.37262,-18.473764,22.353903,7.889325,13.720153,-12.076716,10.478499,-10.861782,-6.6041846,-0.3016826,-5.5688243,-2.7488577,-7.4405212,-2.2711031,-8.790065,0.90641457,-5.1104965,-5.373571
Ragam Tanam Pallavi.mp3.mp3_chunk294,Ṣanmukhapriya,0.07410397,0.23735408,1329.2017007907868,1467.1407106205663,-259.69733,123.82211,-39.99376,23.21721,6.833996,5.772615,-26.705687,9.78348,-17.754751,-7.148857,2.893302,-8.49263,-4.0377026,-10.657542,-2.6457245,-10.618173,-0.71981454,-9.240237,-8.689107
Ragam Tanam Pallavi.mp3.mp3_chunk295,Ṣanmukhapriya,0.06957802,0.24558587,1308.950422357877,1456.5116438875352,-275.9603,119.071304,-33.915775,21.744564,9.941259,1.7326857,-27.25714,6.301929,-17.468668,-9.573578,3.6544,-9.374353,-4.6065526,-10.558991,-4.2982793,-9.208496,-3.2765434,-9.056175,-8.971106
Ragam Tanam Pallavi.mp3.mp3_chunk296,Ṣanmukhapriya,0.06941205,0.26427463,1280.8922360276804,1468.4912712285325,-272.91718,123.38248,-28.201693,22.850342,7.329797,3.2275977,-25.284437,7.1414623,-17.796246,-11.433834,2.8518174,-9.523677,-4.787749,-10.329065,-3.9737728,-9.217571,-3.0441449,-6.61912,-8.298065
Ragam Tanam Pallavi.mp3.mp3_chunk297,Ṣanmukhapriya,0.078927755,0.2913191,1281.278084400258,1468.153967932562,-246.68059,132.00679,-32.98481,26.986208,3.8088455,7.739778,-24.49912,11.639121,-16.092447,-10.259676,3.4114733,-6.755861,-3.8245203,-9.7185335,-3.1385012,-9.9060335,-0.2928088,-7.0489674,-7.367662
Ragam Tanam Pallavi.mp3.mp3_chunk298,Ṣanmukhapriya,0.091703184,0.30087367,1244.9461543048826,1452.0825125751949,-226.08263,139.05809,-31.140652,30.26921,4.9241743,13.121952,-22.976097,13.219164,-12.317519,-8.094752,3.7086568,-4.1232305,-2.7680156,-8.742544,-2.4796062,-9.524383,2.5363297,-7.388609,-6.5251
Ragam Tanam Pallavi.mp3.mp3_chunk299,Ṣanmukhapriya,0.090639986,0.297375,1194.4864458594275,1437.6479256026473,-234.94337,136.99554,-23.178917,28.15557,8.601065,13.237419,-19.52369,11.409193,-11.102551,-9.046075,4.974304,-4.1781726,-3.418176,-7.4109406,-2.704099,-8.900144,1.7691543,-5.90273,-7.463631
Ragam Tanam Pallavi.mp3.mp3_chunk300,Ṣanmukhapriya,0.09095522,0.31757644,1058.4343758155235,1365.141651859516,-248.6577,139.92038,-14.015463,27.273453,14.733956,13.469119,-14.530705,10.122607,-9.153662,-10.112327,6.748416,-1.3740331,-1.7184556,-4.384524,-1.7251225,-6.293982,2.2524025,-3.884831,-7.2740397
Ragam Tanam Pallavi.mp3.mp3_chunk301,Ṣanmukhapriya,0.094862334,0.35704538,964.1757548673531,1304.7392841758533,-254.69739,143.41847,-7.6199493,29.115694,17.301445,15.572012,-11.1991005,9.7455845,-6.6238685,-8.344723,6.1810193,1.0704556,0.9129314,-2.4182875,-0.544603,-3.7698715,3.996261,-3.7042263,-5.3563404
Ragam Tanam Pallavi.mp3.mp3_chunk302,Ṣanmukhapriya,0.10465422,0.3472283,1028.8032430222866,1350.8281836433487,-231.64967,145.00136,-11.286902,28.83575,12.677447,16.005705,-13.566814,9.9155855,-7.5730367,-7.4964013,5.1605554,-0.07864937,0.009135527,-3.0712593,-0.7351155,-4.5331397,5.489774,-4.190254,-5.3945484
Ragam Tanam Pallavi.mp3.mp3_chunk303,Ṣanmukhapriya,0.1041778,0.31724146,1145.7763012313442,1425.9334375307928,-220.9373,141.86224,-18.146976,25.94576,6.270292,14.413748,-17.685307,8.375946,-11.009064,-9.561758,4.849111,-3.2164357,-2.808369,-5.8897996,-2.6204567,-7.012755,4.0643663,-4.897242,-7.7483296
Ragam Tanam Pallavi.mp3.mp3_chunk304,Ṣanmukhapriya,0.08051964,0.30225813,1182.3881719817455,1404.482570890018,-255.78822,133.28497,-18.257896,17.337019,4.128255,10.9324875,-15.316521,4.1610274,-11.510154,-9.985984,4.0463314,-4.3284106,-3.9091616,-7.107006,-3.9754,-6.639753,-0.17552729,-6.754626,-8.448657
Tillana.mp3.mp3_chunk1,Dvijāvanti,0.06283919,0.29841527,1120.0865038463367,1482.12260615396,-284.29468,134.57811,-13.427957,30.811523,7.6050215,16.91361,-8.215066,11.325431,-13.437143,-3.1759279,6.3494515,-3.3628318,-0.8168098,-5.7978363,-0.9678947,-8.7579155,-1.2456181,-4.3996053,-5.2647333
Tillana.mp3.mp3_chunk2,Dvijāvanti,0.07551099,0.2930379,1072.2722149622073,1445.10707446031,-270.049,139.5244,-11.629594,32.0372,8.438708,16.923214,-10.732459,9.550315,-10.979894,-3.2222676,6.403961,-3.3901281,-1.230206,-5.1737485,-1.423128,-8.005775,0.19049715,-3.435132,-4.6847615
Tillana.mp3.mp3_chunk3,Dvijāvanti,0.07837249,0.31181306,1042.3648361157948,1425.6206899120061,-277.15158,137.64015,-5.582937,31.626265,8.818175,15.077006,-8.088161,8.131681,-8.971744,-3.5771923,4.9975686,-3.070066,-1.8041698,-5.579385,-0.3781166,-7.2839212,-1.5123372,-2.682223,-2.7237818
Tillana.mp3.mp3_chunk4,Dvijāvanti,0.07939057,0.3188164,948.8136096318655,1352.8116718237152,-276.927,142.81784,-4.8738914,32.009556,10.589564,14.507068,-3.1300354,10.35118,-8.606358,-5.0434313,6.561264,-0.7166493,-1.6643864,-3.2541745,-0.8524134,-8.761336,-1.3058509,-1.2310027,-2.2610292
Tillana.mp3.mp3_chunk5,Dvijāvanti,0.086812094,0.30567917,1096.9444735622274,1390.1296150533728,-253.78029,137.91704,-17.273062,30.77772,7.702912,15.960681,-6.349403,11.195671,-9.494856,-4.348911,8.846904,-1.6272402,-2.2640193,-3.594942,-2.4578917,-9.058237,-1.9973668,-3.4727888,-1.2573992
Tillana.mp3.mp3_chunk6,Dvijāvanti,0.09688527,0.3034898,1276.8759269695863,1479.0796695189674,-224.01897,132.79472,-28.85135,28.745897,3.1878765,18.09033,-12.831657,11.972022,-10.410126,-3.865551,10.086482,-3.0852323,-2.4785628,-5.2547474,-2.4549665,-8.411907,-2.0523622,-5.8844476,-2.115401
Tillana.mp3.mp3_chunk7,Dvijāvanti,0.09481151,0.31245935,1256.4574354677936,1490.835612452469,-221.32361,135.64713,-26.215261,27.54274,2.7230022,18.281689,-13.708181,11.784538,-10.441269,-5.0666494,8.998948,-1.5589519,-1.2216429,-5.179481,-1.3268313,-8.468787,-2.1185696,-7.0162506,-3.6403596
Tillana.mp3.mp3_chunk8,Dvijāvanti,0.0958409,0.31231046,1292.8812787129161,1496.61369496736,-219.1689,133.65083,-27.658863,29.43236,2.1670864,17.565786,-12.511382,10.902143,-11.547978,-3.5173483,7.854473,-0.6099032,-0.24362683,-5.2752953,0.20904428,-8.545333,-2.1951673,-7.245098,-2.4702046
Tillana.mp3.mp3_chunk9,Dvijāvanti,0.095192336,0.31358454,1285.9481282062611,1476.7457309405236,-222.27237,135.40086,-27.148806,30.173126,2.2688668,17.382664,-11.852155,9.644795,-12.316813,-2.861567,6.711838,-1.170988,-0.96910363,-5.562983,0.37396806,-9.072076,-0.8254566,-6.228056,-1.9863356
Tillana.mp3.mp3_chunk10,Dvijāvanti,0.08678755,0.32435897,1157.3602804931982,1440.9337677561184,-246.83891,136.70967,-14.075496,28.628721,5.4805,15.119387,-8.109427,7.757518,-11.135745,-3.7512505,4.637075,-3.1745915,-2.380336,-6.1252766,-1.1751474,-8.307548,-0.932629,-4.4182553,-3.087635
Tillana.mp3.mp3_chunk11,Dvijāvanti,0.093831606,0.30675045,1220.6124229980119,1487.9304402748476,-242.82506,128.8327,-16.79831,36.764145,7.4044495,17.270754,-8.716094,11.559904,-10.724658,-3.4279354,8.425761,-5.570734,-1.8769639,-7.25146,-0.7614915,-7.527447,-4.8076715,-6.6734586,-3.529922
Tillana.mp3.mp3_chunk12,Dvijāvanti,0.112532675,0.27043164,1460.9493400825381,1601.53777560254,-197.7869,121.80043,-34.655075,43.13062,1.7583641,22.531704,-16.056293,16.604176,-12.642317,0.086191565,13.543141,-5.2494707,0.04086684,-9.407198,0.21613953,-8.543248,-6.463635,-10.01239,-0.0769179
Tillana.mp3.mp3_chunk13,Dvijāvanti,0.111085564,0.2905683,1422.7773845350673,1580.1460445566852,-189.94862,126.457306,-29.857634,35.26167,0.7479403,20.819435,-16.02625,12.891984,-11.494157,-1.6143848,9.00681,-4.951696,-0.46332335,-8.648206,-0.8936732,-9.224278,-5.0603585,-8.271256,0.6137865
Tillana.mp3.mp3_chunk14,Dvijāvanti,0.10477266,0.31296876,1250.3068480834104,1510.1624984780651,-205.86487,134.64674,-20.393518,31.78911,3.329091,18.854305,-13.391064,10.057583,-10.951516,-3.9356122,4.618385,-5.5191913,-1.4349006,-6.838118,-1.6075555,-9.310999,-3.4477508,-6.9582815,-1.7304726
Tillana.mp3.mp3_chunk15,Dvijāvanti,0.096534505,0.31885365,1051.8927853701748,1423.5488559448777,-235.25496,142.10342,-9.453446,30.948645,6.187554,17.116587,-9.118909,8.25427,-8.642817,-1.9535233,3.8095734,-4.928143,-1.7349415,-6.0054755,-2.0019732,-8.478299,-2.309771,-4.613944,-1.8953589
Tillana.mp3.mp3_chunk16,Dvijāvanti,0.078694455,0.29348266,1019.2185967864891,1420.0768840816631,-267.22736,137.04604,-3.4806063,30.40423,11.369666,13.045332,-7.4391828,7.897289,-7.5690985,-4.947866,3.6750352,-5.9004564,-2.8245964,-4.947482,-3.2287424,-9.422205,-3.2985415,-3.1295228,-1.8654507
Tillana.mp3.mp3_chunk17,Dvijāvanti,0.08491774,0.27795422,1242.944865699824,1502.376934837454,-246.76942,128.65192,-21.193167,34.518387,7.851113,13.058341,-13.243417,13.265646,-10.1544075,-6.9897213,4.0131464,-7.8999176,-3.538863,-7.2693076,-4.580082,-11.010333,-3.0053625,-3.5815475,1.4039214
Tillana.mp3.mp3_chunk18,Dvijāvanti,0.09889037,0.29251575,1349.2864638252854,1536.3325343064869,-215.57217,129.66115,-30.800539,35.460182,4.7808175,16.57619,-16.562,16.410557,-10.048965,-5.9323916,3.3882706,-7.356802,-1.9356622,-7.3380585,-3.8669426,-11.63802,-2.8335297,-4.255703,1.5987474
Tillana.mp3.mp3_chunk19,Dvijāvanti,0.10421479,0.28405574,1397.7616823039198,1548.1295592378965,-203.6488,128.62024,-33.48686,34.681355,1.6252971,18.580574,-16.964016,14.317141,-11.464268,-5.6698985,7.0114374,-4.625412,-1.2547266,-8.148984,-2.8414433,-10.986487,-4.7633543,-6.063008,0.11500446
